URL,SIZE(bytes),NO OF OUTLINKS,CONTENT-TYPE
https://www.theguardian.com/us-news/2017/feb/24/media-blocked-white-house-briefing-sean-spicer,964704,156,text/html
https://www.theguardian.com/us-news/live/2018/mar/14/wednesday-walkout-gun-control-parkland-florida-students-live?page=with%3Ablock-5aa952d6e4b0f83efb466f0f,1160533,261,text/html
https://www.theguardian.com/us-news/2017/jul/15/supreme-court-hawaii-tuesday-trump-travel-ban-motion,922844,137,text/html
https://www.theguardian.com/us-news/2017/jun/26/trump-travel-ban-explainer-what-next,925274,135,text/html
https://www.theguardian.com/us-news/live/2018/feb/14/florida-school-shooting-live-updates-latest-news-marjory-stoneman-douglas?page=with%3Ablock-5a84eb99e4b08a7971394d30,1033886,198,text/html
https://www.theguardian.com/us-news/2018/nov/13/the-us-citizens-bypassing-university-to-protect-their-parents-from-ice,976065,149,text/html
https://www.theguardian.com/us-news/live/2018/feb/14/florida-school-shooting-live-updates-latest-news-marjory-stoneman-douglas?page=with%3Ablock-5a84ea98e4b08a7971394d2d,1033882,198,text/html
https://www.theguardian.com/us-news/nra/2018/feb/22/all,650885,140,text/html
https://www.theguardian.com/us-news/2017/jun/12/trump-travel-ban-appeals-court-upholds-block-supreme-court,919553,130,text/html
https://www.theguardian.com/us-news/video/2017/jun/27/attorney-general-who-stopped-trumps-travel-ban-responds-to-partial-lifting-video,890135,122,text/html
https://www.theguardian.com/us-news/live/2018/mar/14/wednesday-walkout-gun-control-parkland-florida-students-live?page=with%3Ablock-5aa95026e4b0d7d09c5c755b,1160536,261,text/html
https://www.theguardian.com/us-news/2017/jul/12/iran-cancer-researcher-detained-us-travel-ban-mohsen-dehnavi,923127,149,text/html
https://www.theguardian.com/us-news/cpac/2017/feb/26/all,627008,125,text/html
https://www.theguardian.com/us-news/2017/may/08/trump-travel-ban-arguments-virginia-appeals-court,931795,146,text/html
https://www.theguardian.com/us-news/live/2018/feb/14/florida-school-shooting-live-updates-latest-news-marjory-stoneman-douglas?page=with%3Ablock-5a84e4a8e4b05f3d2b6e0f1a,1033880,198,text/html
https://www.theguardian.com/us-news/2018/feb/06/what-youre-getting-wrong-about-appalachia,952552,160,text/html
https://www.theguardian.com/us-news/video/2017/feb/24/nigel-farage-cpac-ukip-video,920010,136,text/html
https://www.theguardian.com/us-news/live/2018/feb/14/florida-school-shooting-live-updates-latest-news-marjory-stoneman-douglas?page=with%3Ablock-5a84e6c6e4b05f3d2b6e0f24,1033886,198,text/html
https://www.theguardian.com/us-news/2017/jun/06/trump-travel-ban-extreme-vetting-supreme-court,931581,140,text/html
https://www.theguardian.com/us-news/2017/jul/07/hawaii-loses-court-fight-to-exempt-grandparents-from-trump-travel-ban,921722,132,text/html
https://www.theguardian.com/us-news/live/2018/mar/14/wednesday-walkout-gun-control-parkland-florida-students-live?page=with%3Ablock-5aa97731e4b0acd9bdfd4a85,1160531,261,text/html
https://www.theguardian.com/us-news/2017/jun/05/donald-trump-travel-ban-supreme-court-legal-case,929065,150,text/html
https://www.theguardian.com/us-news/live/2018/feb/14/florida-school-shooting-live-updates-latest-news-marjory-stoneman-douglas?page=with%3Ablock-5a84eb29e4b08a7971394d2e,1033886,198,text/html
https://www.theguardian.com/us-news/2018/feb/23/cpac-nigel-farage-sadiq-khan-us-conservatives,924266,135,text/html
https://www.theguardian.com/us-news/series/on-the-ground--reporting-from-all-corners-of-america/2018/feb/06/all,628099,126,text/html
https://www.theguardian.com/us-news/nra/2018/feb/25/all,626977,125,text/html
https://www.theguardian.com/us-news/2017/jun/22/supreme-court-to-consider-appeal-to-allow-trumps-travel-ban,924682,137,text/html
https://www.theguardian.com/us-news/fort-hood-shootings,710517,158,text/html
https://www.theguardian.com/us-news/cpac/2017/feb/24/all,647670,137,text/html
https://www.theguardian.com/us-news/live/2018/mar/14/wednesday-walkout-gun-control-parkland-florida-students-live?page=with%3Ablock-5aa91f2ce4b0acd9bdfd457d,1160533,261,text/html
https://www.theguardian.com/us-news/2017/jun/30/iran-trump-travel-ban-reaction-refugees,954180,152,text/html
https://www.theguardian.com/us-news/2017/jun/02/trump-goes-to-supreme-court-in-attempt-to-revive-travel-ban,920539,131,text/html
https://www.theguardian.com/us-news/2018/feb/22/wayne-lepierres-speech-a-reminder-of-the-paranoia-that-gave-us-trump,926998,137,text/html
https://www.theguardian.com/us-news/series/on-the-ground--reporting-from-all-corners-of-america/2017/jun/06/all,628096,125,text/html
https://www.theguardian.com/us-news/2017/jun/05/extreme-vetting-united-states-trump-travel-ban,919120,130,text/html
https://www.theguardian.com/us-news/2017/jul/20/us-ends-laptop-ban-flights-middle-east,919146,143,text/html
https://www.theguardian.com/us-news/live/2018/mar/14/wednesday-walkout-gun-control-parkland-florida-students-live?page=with%3Ablock-5aa97617e4b0f83efb4670ae,1160533,261,text/html
https://www.theguardian.com/us-news/2018/feb/23/trump-cpac-speech-2018-what-happened,923832,136,text/html
https://www.theguardian.com/us-news/2017/jul/02/im-president-theyre-not-donald-trump-savages-media-at-veterans-rally,926766,138,text/html
https://www.theguardian.com/us-news/series/on-the-ground--reporting-from-all-corners-of-america/2018/nov/09/all,627854,125,text/html
https://www.theguardian.com/us-news/columbine/1999/aug/16/all,623606,122,text/html
https://www.theguardian.com/us-news/2018/feb/22/nra-wayne-lapierre-gun-control-cpac-speech-2018,924323,136,text/html
https://www.theguardian.com/us-news/2017/jul/08/refugees-trump-travel-ban-bona-fide-relationship,949719,145,text/html
https://www.theguardian.com/us-news/video/2018/feb/23/key-highlights-donald-trump-speech-cpac-2018-video,888821,122,text/html
https://www.theguardian.com/us-news/live/2018/mar/14/wednesday-walkout-gun-control-parkland-florida-students-live?page=with%3Ablock-5aa9424ce4b0f83efb466dec,1087350,200,text/html
https://www.theguardian.com/us-news/2015/may/27/website-targets-pro-palestinian-students-harm-job-prospects,919221,146,text/html
https://www.theguardian.com/us-news/columbine?page=6,629338,127,text/html
https://www.theguardian.com/us-news/series/on-the-ground--reporting-from-all-corners-of-america/2017/jun/26/all,628506,123,text/html
https://www.theguardian.com/us-news/2017/jun/29/syrian-doctor-hit-by-trump-travel-ban-takes-up-studies-in-canada-instead,973165,164,text/html
https://www.theguardian.com/us-news/2017/dec/17/trump-robert-mueller-special-counsel-speculation,948211,153,text/html
https://www.theguardian.com/us-news/2016/aug/11/black-lives-matters-movement-palestine-platform-israel-critics,926161,143,text/html
https://www.theguardian.com/us-news/live/2018/mar/14/wednesday-walkout-gun-control-parkland-florida-students-live?page=with%3Ablock-5aa9480be4b0acd9bdfd481a,1160531,261,text/html
https://www.theguardian.com/us-news/2018/jan/25/trump-mueller-firing-june-white-house-counsel-quit,941906,145,text/html
https://www.theguardian.com/us-news/2015/jun/05/sheldon-adelson-looks-to-stamp-out-growing-us-movement-to-boycott-israel,950147,155,text/html
https://www.theguardian.com/us-news/cpac/2018/feb/22/all,628121,126,text/html
https://www.theguardian.com/us-news/series/on-the-ground--reporting-from-all-corners-of-america/2018/may/25/all,627961,124,text/html
https://www.theguardian.com/us-news/2016/dec/14/jewel-thief-doris-payne-arrested-atlanta-diamond-necklace,920471,130,text/html
https://www.theguardian.com/us-news/columbine?page=5,674195,154,text/html
https://www.theguardian.com/us-news/2017/nov/06/this-isnt-a-guns-situation-says-trump-after-texas-church-shooting,919356,136,text/html
https://www.theguardian.com/us-news/2015/dec/17/las-vegas-review-journal-owner-sheldon-adelson,921665,132,text/html
https://www.theguardian.com/us-news/2018/jan/24/donald-trump-russia-investigation-testimony,922670,138,text/html
https://www.theguardian.com/us-news/live/2018/mar/14/wednesday-walkout-gun-control-parkland-florida-students-live?page=with%3Ablock-5aa96cc6e4b0acd9bdfd4a32,1160536,261,text/html
https://www.theguardian.com/us-news/2016/jun/20/islamophobia-funding-cair-berkeley-report,934008,164,text/html
https://www.theguardian.com/us-news/2018/mar/04/democrats-urge-trump-not-to-retreat-on-gun-control,928489,142,text/html
https://www.theguardian.com/us-news/series/on-the-ground--reporting-from-all-corners-of-america/2017/dec/15/all,627838,123,text/html
https://www.theguardian.com/us-news/2016/aug/24/justice-department-jail-bond-case-georgia-maurice-walker,925752,136,text/html
https://www.theguardian.com/us-news/atlanta/2017/jan/21/all,626878,125,text/html
https://www.theguardian.com/us-news/new-york/2018/dec/09/all,626915,124,text/html
https://www.theguardian.com/us-news/live/2018/mar/14/wednesday-walkout-gun-control-parkland-florida-students-live?page=with%3Ablock-5aa95f51e4b0d7d09c5c765f,1160534,261,text/html
https://www.theguardian.com/us-news/2016/sep/01/former-atlanta-officer-james-burns-indicted-caine-rogers,930298,137,text/html
https://www.theguardian.com/us-news/2018/feb/20/florida-shooting-conspiracy-theory-actors-benjamin-kelly-shawn-harrison,930670,147,text/html
https://www.theguardian.com/us-news/series/break-the-cycle/2018/mar/25/all,639483,133,text/html
https://www.theguardian.com/us-news/series/on-the-ground--reporting-from-all-corners-of-america/2018/nov/13/all,627853,124,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/mar/03/all,627922,126,text/html
https://www.theguardian.com/us-news/video/2017/mar/31/atlanta-road-bridge-collapses-following-huge-fire-video-report,889275,122,text/html
https://www.theguardian.com/us-news/series/break-the-cycle/2018/mar/24/all,639793,133,text/html
https://www.theguardian.com/us-news/2016/jun/15/donald-trump-poll-numbers-us-election-hillary-clinton,934950,137,text/html
https://www.theguardian.com/us-news/live/2018/mar/14/wednesday-walkout-gun-control-parkland-florida-students-live?page=with%3Ablock-5aa977b6e4b0acd9bdfd4a86,1160531,261,text/html
https://www.theguardian.com/us-news/trumps-travel-ban/2017/oct/24/all,627571,126,text/html
https://www.theguardian.com/us-news/2018/mar/03/gun-control-activists-support-florida-shooting-moms-demand-action,928999,146,text/html
https://www.theguardian.com/us-news/series/on-the-ground--reporting-from-all-corners-of-america/2018/dec/11/all,627978,124,text/html
https://www.theguardian.com/us-news/2018/jul/05/statue-of-liberty-climber-therese-okoumou-pleads-not-guilty,927963,133,text/html
https://www.theguardian.com/us-news/2017/sep/01/trump-travel-ban-lawsuit-settlement-reapply-visas,921605,133,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/may/12/all,627678,124,text/html
https://www.theguardian.com/us-news/live/2018/mar/14/wednesday-walkout-gun-control-parkland-florida-students-live?page=with%3Ablock-5aa94832e4b0acd9bdfd481c,1087348,200,text/html
https://www.theguardian.com/us-news/2018/jan/13/democratic-donor-tom-steyer-millions-the-resistance-now,955069,155,text/html
https://www.theguardian.com/us-news/series/break-the-cycle?page=5,658243,141,text/html
https://www.theguardian.com/us-news/live/2018/mar/14/wednesday-walkout-gun-control-parkland-florida-students-live?page=with%3Ablock-5aa96718e4b0f83efb467028,1160536,261,text/html
https://www.theguardian.com/us-news/2017/sep/07/donald-trump-travel-ban-bona-fide-relatives-court-rejects,923829,134,text/html
https://www.theguardian.com/us-news/2018/nov/30/new-york-rape-shield-law-sex-trafficking-workers,929043,142,text/html
https://www.theguardian.com/us-news/2018/may/25/north-carolina-rural-hospitals-closing-vidant-health,985302,140,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/apr/14/all,628270,127,text/html
https://www.theguardian.com/us-news/2017/jul/07/atlanta-hostage-situation-inside-bank-police-cobb-county,917673,134,text/html
https://www.theguardian.com/us-news/trumps-travel-ban/2017/oct/01/all,627508,126,text/html
https://www.theguardian.com/us-news/2017/dec/09/atlanta-storm-snow-weather,929190,132,text/html
https://www.theguardian.com/us-news/series/break-the-cycle?page=4,732234,181,text/html
https://www.theguardian.com/us-news/2018/may/12/the-resistance-now-women-congressional-primaries-midterms-2018,927131,154,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/oct/21/all,627406,124,text/html
https://www.theguardian.com/us-news/series/on-the-ground--reporting-from-all-corners-of-america/2017/aug/29/all,627950,124,text/html
https://www.theguardian.com/us-news/2018/dec/03/engagement-ring-dropped-down-new-york-grate-found-and-returned,931923,143,text/html
https://www.theguardian.com/us-news/2017/nov/11/democrat-election-victories-danica-roem-ravinder-bhalla-wilmot-collins,950010,148,text/html
https://www.theguardian.com/us-news/2017/sep/07/equifax-credit-breach-hack-social-security,952878,146,text/html
https://www.theguardian.com/us-news/2017/nov/14/trump-travel-ban-us-appeals-court-allows-partial-implementation,948197,140,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/mar/24/all,627395,124,text/html
https://www.theguardian.com/us-news/series/break-the-cycle?page=3,725802,174,text/html
https://www.theguardian.com/us-news/2017/oct/07/the-resistance-now-guns-reform-las-vegas,950273,149,text/html
https://www.theguardian.com/us-news/2018/dec/06/jack-diane-donkey-emu-in-love-jeffrey-dean-morgan-adopted,934846,143,text/html
https://www.theguardian.com/us-news/2017/oct/14/the-resistance-now-dianne-feinstein-left,932190,145,text/html
https://www.theguardian.com/us-news/series/break-the-cycle?page=2,718560,171,text/html
https://www.theguardian.com/us-news/2018/may/19/resistance-now-aaron-schlossberg-racism-new-york-lawyer,923330,143,text/html
https://www.theguardian.com/us-news/2017/sep/12/trump-travel-ban-supreme-court-refugee-policy,920771,132,text/html
https://www.theguardian.com/us-news/atlanta/2018/oct/08/all,626774,125,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/jan/20/all,632875,127,text/html
https://www.theguardian.com/us-news/2017/oct/18/trump-travel-ban-chad-passport-paper,916090,139,text/html
https://www.theguardian.com/us-news/new-york/2018/nov/30/all,641090,134,text/html
https://www.theguardian.com/us-news/2018/jun/30/protests-family-separations-alexandria-ocasio-cortez,959900,177,text/html
https://www.theguardian.com/us-news/2017/sep/15/disappointed-trump-supporters-say-hes-going-soft-on-border-wall-promise,927502,137,text/html
https://www.theguardian.com/us-news/series/break-the-cycle/2018/may/06/all,627756,127,text/html
https://www.theguardian.com/us-news/2016/mar/28/republican-convention-gun-petition-change-org,934169,137,text/html
https://www.theguardian.com/us-news/2017/oct/17/trump-travel-ban-blocked-hawaii-judge,924104,135,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/dec/02/all,627998,125,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/jun/23/all,627832,126,text/html
https://www.theguardian.com/us-news/new-york/2018/nov/29/all,626523,123,text/html
https://www.theguardian.com/us-news/2018/mar/07/stormy-daniels-white-house-trump-contract,953315,151,text/html
https://www.theguardian.com/us-news/series/dave-eggers-international-congress-youth-voices/2018/aug/12/all,632953,127,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/sep/23/all,627262,123,text/html
https://www.theguardian.com/us-news/2017/feb/16/deutsche-bank-examined-trump-account-for-russia-links,971914,180,text/html
https://www.theguardian.com/us-news/series/break-the-cycle/2019/feb/14/all,627109,124,text/html
https://www.theguardian.com/us-news/new-york?page=8,725303,172,text/html
https://www.theguardian.com/us-news/2018/mar/10/the-resistance-now-indivisible-midterms,947814,150,text/html
https://www.theguardian.com/us-news/watergate/2014/oct/22/all,645341,135,text/html
https://www.theguardian.com/us-news/2017/nov/30/evil-racist-how-the-uk-reacted-to-trumps-theresa-may-twitter-attack,974835,183,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/nov/04/all,628150,126,text/html
https://www.theguardian.com/us-news/reince-priebus?page=2,692032,149,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/jul/07/all,627407,124,text/html
https://www.theguardian.com/us-news/2017/nov/30/special-relationship-theresa-may-discovers-she-has-no-friend-in-donald-trump,952077,149,text/html
https://www.theguardian.com/us-news/series/break-the-cycle/2018/mar/29/all,632298,129,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/jan/27/all,628050,126,text/html
https://www.theguardian.com/us-news/2014/oct/22/ben-bradlee-dies-washington-post-editor-watergate,959068,154,text/html
https://www.theguardian.com/us-news/series/dave-eggers-international-congress-youth-voices/2018/aug/02/all,637335,131,text/html
https://www.theguardian.com/us-news/2017/nov/29/trumps-scattergun-morning-of-tweets-hits-familiar-targets-as-well-as-new-lows,956481,152,text/html
https://www.theguardian.com/us-news/2018/mar/24/march-for-our-lives-washington,954772,154,text/html
https://www.theguardian.com/us-news/2017/jul/29/scaramucci-white-house-reince-priebus-donald-trump,950630,159,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/apr/21/all,627588,125,text/html
https://www.theguardian.com/us-news/2018/aug/03/what-everyone-gets-wrong-about-generation-z-young-people-own-words,956155,143,text/html
https://www.theguardian.com/us-news/2017/dec/01/donald-trump-twitter-attack-will-only-increase-uks-post-brexit-angst,955815,153,text/html
https://www.theguardian.com/us-news/watergate/2014/oct/24/all,627432,127,text/html
https://www.theguardian.com/us-news/2017/jan/26/donald-trump-theresa-may-visit-special-relationship-history,965787,166,text/html
https://www.theguardian.com/us-news/2018/aug/12/international-congress-youth-voices-manifesto-activism,930769,134,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/oct/14/all,627676,125,text/html
https://www.theguardian.com/us-news/2018/jun/23/how-to-help-families-separated-at-the-border,954190,163,text/html
https://www.theguardian.com/us-news/2018/aug/12/international-congress-youth-voices-speeches-activism,931632,135,text/html
https://www.theguardian.com/us-news/2017/nov/29/trumps-anti-muslim-retweets-prompt-backlash-in-washington-the-president-is-racist,934784,134,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/jun/26/all,627642,124,text/html
https://www.theguardian.com/us-news/2017/jul/25/senate-issues-subpoena-to-paul-manafort-for-testimony-on-russia,923091,133,text/html
https://www.theguardian.com/us-news/2018/aug/02/international-congress-youth-voices-dave-eggers-introduction,943339,155,text/html
https://www.theguardian.com/us-news/reince-priebus/2017/jul/28/all,635853,131,text/html
https://www.theguardian.com/us-news/series/dave-eggers-international-congress-youth-voices/2018/aug/03/all,627018,122,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/feb/17/all,627404,123,text/html
https://www.theguardian.com/us-news/2015/aug/26/virginia-gunman-kills-reporter-cameraman,967819,159,text/html
https://www.theguardian.com/us-news/watergate/2016/apr/29/all,631825,129,text/html
https://www.theguardian.com/us-news/2017/aug/14/anti-fascist-protests-alt-right-racism-charlottesville,921079,135,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/jun/09/all,627618,125,text/html
https://www.theguardian.com/us-news/video/2017/jul/28/who-is-anthony-scaramucci-the-mooch-profiled-video,919771,139,text/html
https://www.theguardian.com/us-news/2017/jun/02/the-resistance-now-activists-trump-climate-paris,955966,159,text/html
https://www.theguardian.com/us-news/2017/jan/27/donald-trump-executive-order-immigration-full-text,934022,132,text/html
https://www.theguardian.com/us-news/2015/aug/26/virginia-tv-news-shooting-alison-parker-adam-ward,922486,140,text/html
https://www.theguardian.com/us-news/2017/jun/09/the-resistance-now-peoples-summit-chicago-uk-election,946522,136,text/html
https://www.theguardian.com/us-news/2017/jul/28/reince-priebus-exit-trump-purge-republican-establishment,922428,133,text/html
https://www.theguardian.com/us-news/2016/feb/21/michigan-police-identify-suspect-id,937863,143,text/html
https://www.theguardian.com/us-news/ng-interactive/2017/dec/08/donald-trump-russia-investigation-key-questions-latest-news-collusion-timeline#what-is-abuse-of-power,1001386,114,text/html
https://www.theguardian.com/us-news/2018/jan/20/bannon-scaramucci-spicer-where-are-they-now,986022,164,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/may/26/all,627470,124,text/html
https://www.theguardian.com/us-news/series/break-the-cycle/2018/mar/26/all,627432,127,text/html
https://www.theguardian.com/us-news/2017/jun/05/donald-trump-attack-courts-travel-ban-london,958494,158,text/html
https://www.theguardian.com/us-news/2018/jul/24/donald-trump-company-invest-further-scottish-golf-balmedie,949275,153,text/html
https://www.theguardian.com/us-news/2015/jul/04/donald-trump-links-shooting-death-in-san-franciso-with-border-control,921106,132,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/aug/25/all,627464,123,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/apr/28/all,627402,124,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/may/19/all,627472,124,text/html
https://www.theguardian.com/us-news/live/2018/sep/14/paul-manafort--plea-deal-donald-trump-robert-mueller-latest-live-updates?page=with%3Ablock-5b9bd7b1e4b02292746e4bab,1000160,181,text/html
https://www.theguardian.com/us-news/2017/feb/04/labour-female-mps-trump-speech-boycott,950955,149,text/html
https://www.theguardian.com/us-news/live/2018/oct/05/brett-kavanaugh-vote-latest-live-news-updates-confirmation-supreme-court-christine-blasey-ford-fbi-report?page=with%3Ablock-5bb7c467e4b0494d8052b23e,1064956,229,text/html
https://www.theguardian.com/us-news/2017/aug/11/the-resistance-now-season-of-the-bitch-airbnb-google,916060,128,text/html
https://www.theguardian.com/us-news/2017/mar/25/15-percent-female-undergraduates-texas-austin-raped,922487,136,text/html
https://www.theguardian.com/us-news/series/break-the-cycle/2018/apr/18/all,627201,125,text/html
https://www.theguardian.com/us-news/2018/may/26/the-resistance-now-nfl-kneeling-ban-racist-lawyer-says-sorry,941809,151,text/html
https://www.theguardian.com/us-news/2018/jun/09/resistance-now-democrat-numbers-lead-poll,925028,138,text/html
https://www.theguardian.com/us-news/2017/apr/18/uc-berkeley-sexual-harassment-dean-sujit-choudhry-deal,937962,145,text/html
https://www.theguardian.com/us-news/2017/may/05/the-resistance-now-trumpcare-fightback,961528,155,text/html
https://www.theguardian.com/us-news/video/2018/oct/05/republican-senator-waves-off-female-protesters-orrin-hatch-brett-kavanaugh,889473,123,text/html
https://www.theguardian.com/us-news/series/break-the-cycle/2018/may/30/all,627195,125,text/html
https://www.theguardian.com/us-news/2017/feb/05/us-president-doesnt-care-about-making-a-speech-on-uk-state-visit,974300,156,text/html
https://www.theguardian.com/us-news/2017/sep/01/resistance-now-protest-white-supremacy,939747,136,text/html
https://www.theguardian.com/us-news/us-universities?page=6,709061,158,text/html
https://www.theguardian.com/us-news/2017/aug/18/the-resistance-now-trump-charlottesville-anger-action,947763,141,text/html
https://www.theguardian.com/us-news/mark-felt,682264,147,text/html
https://www.theguardian.com/us-news/2017/feb/04/two-thirds-of-britons-believe-trump-is-threat-to-international-stability,954197,168,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/mar/10/all,627851,125,text/html
https://www.theguardian.com/us-news/live/2018/oct/05/brett-kavanaugh-vote-latest-live-news-updates-confirmation-supreme-court-christine-blasey-ford-fbi-report?page=with%3Ablock-5bb7cbbae4b0b8830be6a52a,1064958,229,text/html
https://www.theguardian.com/us-news/series/break-the-cycle/2018/apr/20/all,632345,129,text/html
https://www.theguardian.com/us-news/2017/feb/14/government-says-trump-receive-full-courtesy-state-visit-petition,964749,153,text/html
https://www.theguardian.com/us-news/2017/apr/19/ann-coulter-appearance-canceled-university-california-berkeley,932334,134,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2018/jun/02/all,627481,124,text/html
https://www.theguardian.com/us-news/2017/jun/11/donald-trump-state-visit-to-britain-put-on-hold,925744,141,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/aug/14/all,627879,126,text/html
https://www.theguardian.com/us-news/2018/mar/12/trump-lawsuit-tps-immigration-deportation,925188,139,text/html
https://www.theguardian.com/us-news/series/break-the-cycle/2018/apr/17/all,632350,129,text/html
https://www.theguardian.com/us-news/2017/jul/22/the-resistance-now-having-a-chat-with-bernie-sanders,954300,147,text/html
https://www.theguardian.com/us-news/2017/jan/27/theresa-may-white-house-visit-donald-trump-nato,990865,178,text/html
https://www.theguardian.com/us-news/2018/sep/10/trump-threatens-to-write-the-real-book-on-his-presidency,934512,152,text/html
https://www.theguardian.com/us-news/2018/mar/31/resistance-now-gun-control-march-for-our-lives,951826,151,text/html
https://www.theguardian.com/us-news/2017/may/10/betsy-devos-booed-commencement-speech-florida,917521,135,text/html
https://www.theguardian.com/us-news/2018/sep/05/donald-trump-oped-white-house-resistance?utm_source=esp&amp,922234,138,text/html
https://www.theguardian.com/us-news/2017/apr/09/kt-mcfarland-national-security-council-singapore-ambassador,933717,140,text/html
https://www.theguardian.com/us-news/2015/mar/04/darren-wilson-federal-criminal-charges-michael-brown-shooting,935291,137,text/html
https://www.theguardian.com/us-news/live/2018/oct/05/brett-kavanaugh-vote-latest-live-news-updates-confirmation-supreme-court-christine-blasey-ford-fbi-report?page=with%3Ablock-5bb7c9d1e4b01b0f3aba2163,1064958,229,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/jul/23/all,628194,124,text/html
https://www.theguardian.com/us-news/ng-interactive/2017/dec/08/donald-trump-russia-investigation-key-questions-latest-news-collusion-timeline#what-are-trump-aides-accused-of,1001386,114,text/html
https://www.theguardian.com/us-news/series/break-the-cycle/2019/feb/04/all,630381,123,text/html
https://www.theguardian.com/us-news/2017/apr/18/bulletproof-t-shirt-gun-carry-laws-texas-universities-cocks-not-glocks,926496,137,text/html
https://www.theguardian.com/us-news/ng-interactive/2017/dec/08/donald-trump-russia-investigation-key-questions-latest-news-collusion-timeline#what-is-collusion,1001386,114,text/html
https://www.theguardian.com/us-news/donaldtrump/2019/feb/03/all,644799,136,text/html
https://www.theguardian.com/us-news/series/break-the-cycle/2018/may/04/all,627536,126,text/html
https://www.theguardian.com/us-news/2017/nov/24/michael-flynn-breaks-ties-trump-lawyers-russia-investigation,964540,160,text/html
https://www.theguardian.com/us-news/2018/oct/05/brett-kavanaugh-us-senate-vote-supreme-court,980636,168,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/jun/16/all,626835,122,text/html
https://www.theguardian.com/us-news/ng-interactive/2017/dec/08/donald-trump-russia-investigation-key-questions-latest-news-collusion-timeline#what-is-obstruction-of-justice,1001386,114,text/html
https://www.theguardian.com/us-news/2017/feb/28/clean-water-rule-trump-executive-order-hbcus,925556,137,text/html
https://www.theguardian.com/us-news/donaldtrump/2019/feb/01/all,647577,137,text/html
https://www.theguardian.com/us-news/2017/jul/07/resistance-now-republican-healthcare-bill-recess-week,961271,158,text/html
https://www.theguardian.com/us-news/video/2017/dec/01/lock-him-up-shout-protesters-after-michael-flynn-pleads-guilty-to-lying-to-fbi-video,918923,133,text/html
https://www.theguardian.com/us-news/2017/nov/06/texas-shooting-suspect-devin-kelley-domestic-abuse-background-check,964938,153,text/html
https://www.theguardian.com/us-news/2017/jun/23/resistance-now-newsletter-healthcare-jon-ossoff,964545,161,text/html
https://www.theguardian.com/us-news/video/2019/feb/03/donald-trump-says-he-would-have-a-hard-time-letting-his-son-play-american-football-video,884108,125,text/html
https://www.theguardian.com/us-news/2018/jun/20/donald-trump-david-horowitz-stephen-miller-family-separation-border-policy,946403,151,text/html
https://www.theguardian.com/us-news/2015/may/06/david-frost-richard-nixon-interview-1977-archive,933299,130,text/html
https://www.theguardian.com/us-news/2017/oct/05/republicans-guns-bump-stocks-las-vegas-shooting,943687,150,text/html
https://www.theguardian.com/us-news/donaldtrump/2019/feb/02/all,639579,132,text/html
https://www.theguardian.com/us-news/series/the-resistance-now/2017/jun/09/all,626847,122,text/html
https://www.theguardian.com/us-news/2018/aug/28/florida-democratic-republican-primary-andrew-gillum-ron-desantis?CMP=Share_iOSApp_Other,957573,152,text/html
https://www.theguardian.com/us-news/chris-christie/2018/oct/08/all,627835,125,text/html
https://www.theguardian.com/us-news/donaldtrump?page=8,705622,160,text/html
https://www.theguardian.com/us-news/video/2018/jun/19/children-separated-from-parents-cry-at-us-detention-centre-audio,889328,124,text/html
https://www.theguardian.com/us-news/live/2018/sep/14/paul-manafort--plea-deal-donald-trump-robert-mueller-latest-live-updates?page=with%3Ablock-5b9bcbd7e4b049acd064d67b,1000158,181,text/html
https://www.theguardian.com/us-news/2017/jul/14/the-resistance-now-healthcare-net-neutrality-impeach-trump,954134,151,text/html
https://www.theguardian.com/us-news/2015/jul/06/espn-donald-trump-golf-course-charity-event-relocated,930031,147,text/html
