URL,HTTP STATUS CODE
https://www.theguardian.com/us-news/us-unions,200
https://www.theguardian.com/us-news/2018/dec/09/scott-walker-wisconsin-republican-power-grab-tony-evers,200
https://www.theguardian.com/us-news/2019/feb/15/paul-manafort-sentencing-mueller-trump-russia,200
https://www.theguardian.com/us-news/new-york?page=4,200
https://www.theguardian.com/us-news/2019/feb/13/shutdown-deal-republicans-trump-house-vote-border,200
https://www.theguardian.com/us-news/oregon,200
https://www.theguardian.com/us/sport,200
https://www.theguardian.com/us-news/2018/nov/10/donald-trump-midterm-elections-2020-democrats-republicans,200
https://www.theguardian.com/us-news/2017/aug/21/missouri-fast-food-workers-better-pay-popeyes-economics,200
https://www.theguardian.com/us-news/2018/jul/09/montana-baby-found-woods-debris,200
https://www.theguardian.com/us-news/2018/nov/15/florida-recount-midterms-bush-gore,200
https://www.theguardian.com/us/travel,200
https://www.theguardian.com/us-news/us-congress/2019/feb/07/all,200
https://www.theguardian.com/us-news/dakota-access-pipeline,200
https://www.theguardian.com/us/lifeandstyle,200
https://www.theguardian.com/us-news/2018/nov/25/nancy-pelosi-democrat-speaker-house-challenge-leadership,200
https://www.theguardian.com/us-news/new-york?page=3,200
https://www.theguardian.com/us-news/2018/jun/22/montana-grizzly-bear-attack-cabinet-mountains,200
https://www.theguardian.com/us-news/2015/jul/24/rapid-success-15-dollars-minimum-wage-new-york,200
https://www.theguardian.com/us-news/2018/nov/08/black-women-texas-judge-harris-county,200
https://www.theguardian.com/us-news/new-york?page=2,200
https://www.theguardian.com/us/tv-and-radio,200
https://www.theguardian.com/us-news/usimmigration/2019/feb/10/all,200
https://www.theguardian.com/us-news/live/2019/feb/11/trump-news-latest-live-updates-government-shutdown-us-politics-today,200
https://www.theguardian.com/us-news/los-angeles,200
https://www.theguardian.com/us/culture,200
https://www.theguardian.com/us-news/2019/feb/11/california-governor-gavin-newsom-trump-border-troops,200
https://www.theguardian.com/us-news/2018/nov/27/cindy-hyde-smith-wins-mississippi-senate-seat-in-special-election,200
https://www.theguardian.com/us-news/new-york/rss,200
https://www.theguardian.com/us-news/new-york/2019/feb/14/altdate,302
https://www.theguardian.com/us-news/2018/nov/02/wisconsin-republicans-democrats-rally-campaign-early-voting,200
https://www.theguardian.com/us-news/2019/feb/09/new-york-southern-district-donald-trump-inauguration-prosecutors,200
https://www.theguardian.com/us-news/2019/feb/11/immigrant-families-sue-us-government-over-family-separation,200
https://www.theguardian.com/us/business,200
https://www.theguardian.com/us-news/us-congress/2019/feb/13/all,200
https://www.theguardian.com/us-news/2019/jan/25/shutdown-latest-news-trump-reopens-government-deal-democrats,200
https://www.theguardian.com/us-news/series/anywhere-but-washington,200
https://www.theguardian.com/us/tv-and-radio/rss,200
https://www.theguardian.com/us-news/2018/dec/05/republican-brad-raffensperger-wins-runoff-georgia-secretary-of-state,200
https://www.theguardian.com/us-news/usimmigration/2019/feb/12/all,200
https://www.theguardian.com/us-news/new-york/2019/feb/12/altdate,302
https://www.theguardian.com/us-news/2018/nov/17/andrew-gillum-concedes-florida-governors-election-republican-ron-desantis,200
https://www.theguardian.com/us/film,200
https://www.theguardian.com/us/culture/rss,200
https://www.theguardian.com/us-news/2019/feb/07/matthew-whitaker-house-testify-subpoena-threat,200
https://www.theguardian.com/us-news/video/2019/feb/15/nancy-pelosi-slams-donald-trump-national-emergency-over-border-wall-video,200
https://www.theguardian.com/us-news/louisiana,200
https://www.theguardian.com/us-news/us-taxation,200
https://www.theguardian.com/us-news/2018/nov/07/california-orange-county-midterm-elections,200
https://www.theguardian.com/us-news/2019/feb/10/avert-us-shutdown-talks-stalled-immigration-richard-shelby,200
https://www.theguardian.com/us-news/texas,200
https://www.theguardian.com/us-news/2018/nov/07/midterm-elections-analysis-trump-russia-investigation-,200
https://www.theguardian.com/us-news/us-foreign-policy,200
https://www.theguardian.com/us-news/video/2019/feb/14/parkland-shooting-one-year-on-powerful-speeches-from-the-survivors-video,200
https://www.theguardian.com/us-news/hawaii,200
https://www.theguardian.com/us-news/us-congress/2019/feb/15/all,200
https://www.theguardian.com/us-news/september11,200
https://www.theguardian.com/us-news/us-midterm-elections-2018/all,200
https://www.theguardian.com/us-news/2019/feb/12/trump-rally-texas-beto-o-rourke,200
https://www.theguardian.com/us-news/medicaid,200
https://www.theguardian.com/us-news/live/2019/feb/08/donald-trump-latest-news-live-matt-whitaker-testify,200
https://www.theguardian.com/us-news/new-york/2019/feb/16/altdate,302
https://www.theguardian.com/us-news/us-politics,200
https://www.theguardian.com/us-news/trump-administration,200
https://www.theguardian.com/us-news/2019/feb/07/john-dingell-dies-longest-serving-congress-member-us-history,200
https://www.theguardian.com/us-news/video/2015/sep/29/republicans-planned-parenthood-congress-video,200
https://www.theguardian.com/us-news/2018/sep/29/elizabeth-warren-presidential-run-2020,200
https://www.theguardian.com/us-news/2018/dec/12/absentee-ballot-fraud-north-carolina-racism,200
https://www.theguardian.com/us-news/2018/nov/17/reublicans-look-to-new-hampshire-for-a-potential-trump-2020-challenger,200
https://www.theguardian.com/us-news/usimmigration/2019/feb/14/all,200
https://www.theguardian.com/us-news/2016/dec/19/texas-fetal-remains-burial-cremation-law,200
https://www.theguardian.com/us-news/us-congress/2019/feb/08/all,200
https://www.theguardian.com/us-news/2019/feb/15/jussie-smollett-attack-potential-suspects-arrested-questioned,200
https://www.theguardian.com/us-news/2019/feb/14/campaign-finance-but-make-it-viral-alexandria-ocasio-cortezs-unlikely-video-hit,200
https://www.theguardian.com/us-news/democrats,200
https://www.theguardian.com/us-news/2015/nov/19/ohio-pro-life-senators-planned-parenthood-defund,200
https://www.theguardian.com/us-news/video/2019/feb/12/donald-trump-v-beto-orourke-rival-rallies-on-us-border-security-video-report,200
https://www.theguardian.com/us-news/2017/jul/22/kamala-harris-democratic-candidate-for-2020,200
https://www.theguardian.com/us-news/2018/nov/09/florida-amendment-4-felons-voting-rights-response-activists,200
https://www.theguardian.com/us-news/video/2018/oct/29/the-dirt-poor-will-eat-the-filthy-rich-how-a-democrat-can-win-in-trumpland-richard-ojeda-video,200
https://www.theguardian.com/us-news/2016/nov/21/home-abortions-emails-secret-world,200
https://www.theguardian.com/us-news/usimmigration/rss,200
https://www.theguardian.com/us-news/us-news,301
https://www.theguardian.com/us-news/2019/feb/13/us-congress-house-yemen-war-trump-saudi-arabia,200
https://www.theguardian.com/us-news/2019/feb/15/911-victims-fund-payments-cut-runs-out-of-money,200
https://www.theguardian.com/us/business/rss,200
https://www.theguardian.com/us-news/us-congress/2019/feb/11/all,200
https://www.theguardian.com/us-news/video/2019/feb/12/donald-trump-just-so-you-know-were-building-the-wall-anyway-video,200
https://www.theguardian.com/us-news/2017/nov/03/us-election-2020-democrats-bernie-sanders-oprah-winfrey,200
https://www.theguardian.com/us-news/2018/nov/19/brenda-snipes-resigns-broward-county-supervisor-florida-recount,200
https://www.theguardian.com/us-news/healthcare,200
https://www.theguardian.com/us-news/live/2019/feb/14/trump-news-live-government-shutdown-deal-latest-updates-democrats-republicans-us-politics-today,200
https://www.theguardian.com/us-news/john-kasich,200
https://www.theguardian.com/us-news/live/2019/feb/15/trump-national-emergency-news-live-latest-updates-border-wall-mexico-us-politics-today,200
https://www.theguardian.com/us-news/usimmigration/2019/feb/11/all,302
https://www.theguardian.com/us-news/series/anywhere-but-washington/2016/oct/27/all,200
https://www.theguardian.com/us-news/2018/aug/18/michael-avenatti-john-delaney-democrats-iowa-2020,200
https://www.theguardian.com/us-news/us-congress/2019/feb/06/all,200
https://www.theguardian.com/us-news/2016/nov/22/abortion-pregnancy-law-prosecute-trump,200
https://www.theguardian.com/us-news/2018/nov/16/stacey-abrams-brian-kemp-georgia-governor,200
https://www.theguardian.com/us-news/us-congress?page=3,200
https://www.theguardian.com/us-news/2018/jul/13/is-tom-steyer-the-progressive-answer-to-the-koch-brothers,200
https://www.theguardian.com/us-news/series/anywhere-but-washington/2016/oct/19/all,200
